Genome1	Genome2	ANI
GCA_031853495.1.fasta	GCA_014397345.1.fasta	99.16531277056278
GCA_031853495.1.fasta	GCA_903992085.1.fasta	99.37657849089332
GCA_031853495.1.fasta	GCA_016455285.1.fasta	99.42898247466216
GCA_031853495.1.fasta	GCA_002768225.1.fasta	99.44738615585547
GCA_031853495.1.fasta	GCA_004794815.1.fasta	99.35855931094636
GCA_031853495.1.fasta	GCA_016455145.1.fasta	99.17630012717254
GCA_031853495.1.fasta	GCA_002768355.1.fasta	99.24975085178875
GCA_031853495.1.fasta	GCA_016804765.1.fasta	99.34425846549507
GCA_031853495.1.fasta	GCA_003383815.1.fasta	99.28564117385504
GCA_031853495.1.fasta	GCA_016482265.1.fasta	99.12792712721145
GCA_031853495.1.fasta	GCA_003383795.1.fasta	99.26415316291161
GCA_031853495.1.fasta	GCA_036409915.1.fasta	99.39513054717794
GCA_031853495.1.fasta	GCA_031472635.1.fasta	99.25209758924433
GCA_031853495.1.fasta	GCA_013285265.1.fasta	99.39165853658537
GCA_031853495.1.fasta	GCA_016126795.1.fasta	99.21523123123123
GCA_031853495.1.fasta	GCA_016804605.1.fasta	99.40044879518072
GCA_031853495.1.fasta	GCA_031854055.1.fasta	99.31691681260946
GCA_031853495.1.fasta	GCA_009939245.1.fasta	98.8997365015618
GCA_031853495.1.fasta	GCA_034015095.1.fasta	99.43898745131978
GCA_031853495.1.fasta	GCA_002767485.1.fasta	99.19858866155158
GCA_031853495.1.fasta	GCA_002767945.1.fasta	99.37336968656075
GCA_031853495.1.fasta	GCA_903992245.1.fasta	99.30882529335072
GCA_031853495.1.fasta	GCA_016804905.1.fasta	99.3885201735358
GCA_031853495.1.fasta	GCA_002768275.1.fasta	99.3370915102389
GCA_031853495.1.fasta	GCA_014397425.1.fasta	99.47934678111588
GCA_031853495.1.fasta	GCA_036409735.1.fasta	99.47053366637707
GCA_031853495.1.fasta	GCA_003185165.1.fasta	99.42774342105263
GCA_031853495.1.fasta	GCA_034017155.1.fasta	99.52321079913607
GCA_031853495.1.fasta	GCA_004166635.1.fasta	99.37200598035028
GCA_031853495.1.fasta	GCA_032603315.1.fasta	99.33050107434465
GCA_031853495.1.fasta	GCA_036976725.1.fasta	99.18517995735607
GCA_031853495.1.fasta	GCA_027749045.1.fasta	99.29208012126462
GCA_031853495.1.fasta	GCA_036409795.1.fasta	99.17612885273974
GCA_031853495.1.fasta	GCA_003185105.1.fasta	99.2493565670934
GCA_031853495.1.fasta	GCA_002767145.1.fasta	99.26838299232736
GCA_031853495.1.fasta	GCA_031481875.1.fasta	99.29435415778252
GCA_031853495.1.fasta	GCA_030970205.1.fasta	99.41462909009414
GCA_031853495.1.fasta	GCA_903991985.1.fasta	99.31309948096886
GCA_031853495.1.fasta	GCA_016026635.1.fasta	99.24974709427464
GCA_031853495.1.fasta	GCA_903992355.1.fasta	99.14492394122732
GCA_031853495.1.fasta	GCA_031473775.1.fasta	99.25628881179532
GCA_031853495.1.fasta	GCA_036409675.1.fasta	99.46754275173612
GCA_031853495.1.fasta	GCA_004166645.1.fasta	99.30336206168145
GCA_031853495.1.fasta	GCA_903992365.1.fasta	99.44250627977479
GCA_031853495.1.fasta	GCA_032601005.1.fasta	99.33237375487224
GCA_031853495.1.fasta	GCA_030444385.1.fasta	99.45827237354085
GCA_031853495.1.fasta	GCA_003383745.1.fasta	99.33396414686825
GCA_031853495.1.fasta	GCA_016403325.1.fasta	99.19480131746707
GCA_031853495.1.fasta	GCA_032603295.1.fasta	99.25109180187873
GCA_031853495.1.fasta	GCA_016805055.1.fasta	99.31458818600754
GCA_031853495.1.fasta	GCA_036977265.1.fasta	99.2091747655584
GCA_031853495.1.fasta	GCA_027749375.1.fasta	99.45899781468532
GCA_031853495.1.fasta	GCA_007050525.1.fasta	99.30067609254498
GCA_031853495.1.fasta	GCA_002366395.1.fasta	99.2952709842352
GCA_031853495.1.fasta	GCA_027749455.1.fasta	99.42006688596491
GCA_031853495.1.fasta	GCA_030971505.1.fasta	99.39048167770419
GCA_031853495.1.fasta	GCA_006382305.1.fasta	99.26838838318162
GCA_031853495.1.fasta	GCA_014353035.1.fasta	99.45076247334754
GCA_031853495.1.fasta	GCA_004166735.1.fasta	99.15322146796775
GCA_031853495.1.fasta	GCA_016805185.1.fasta	99.28365229396772
GCA_031853495.1.fasta	GCA_031854175.1.fasta	99.25627341065292
GCA_031853495.1.fasta	GCA_003185295.1.fasta	99.41496209213052
GCA_031853495.1.fasta	GCA_016481725.1.fasta	99.22400839431769
GCA_031853495.1.fasta	GCA_031239735.1.fasta	99.42601113490363
GCA_031853495.1.fasta	GCA_031852945.1.fasta	99.30900128700128
GCA_031853495.1.fasta	GCA_032603025.1.fasta	99.31253513971211
GCA_031853495.1.fasta	GCA_002922625.1.fasta	99.26550428632662
GCA_031853495.1.fasta	GCA_031852765.1.fasta	99.46911739503
GCA_031853495.1.fasta	GCA_016482225.1.fasta	99.09211258417508
GCA_031853495.1.fasta	GCA_016804725.1.fasta	99.22348469387755
GCA_031853495.1.fasta	GCA_031472835.1.fasta	99.23190517607128
GCA_031853495.1.fasta	GCA_002950775.1.fasta	99.48903526611856
GCA_031853495.1.fasta	GCA_016804435.1.fasta	99.22094063829788
GCA_031853495.1.fasta	GCA_002766945.1.fasta	99.19659233375688
GCA_031853495.1.fasta	GCA_035287285.1.fasta	99.15703153745072
GCA_031853495.1.fasta	GCA_016455045.1.fasta	99.37181879633667
GCA_031853495.1.fasta	GCA_004790795.1.fasta	83.299
GCA_031853495.1.fasta	GCA_004322625.1.fasta	99.46007324978392
GCA_031853495.1.fasta	GCA_016805005.1.fasta	99.38806766595289
GCA_031853495.1.fasta	GCA_004166355.1.fasta	99.27171964209629
GCA_031853495.1.fasta	GCA_002768095.1.fasta	99.37353572965992
GCA_031853495.1.fasta	GCA_016804585.1.fasta	99.24188710359408
GCA_031853495.1.fasta	GCA_031853845.1.fasta	99.31011835334476
GCA_031853495.1.fasta	GCA_003185465.1.fasta	99.38219767960732
GCA_031853495.1.fasta	GCA_004166775.1.fasta	99.2846844680851
GCA_031853495.1.fasta	GCA_027749015.1.fasta	99.48651445835132
GCA_031853495.1.fasta	GCA_031854125.1.fasta	99.45373784494087
GCA_031853495.1.fasta	GCF_001622965.1.fasta	99.27720249892288
GCA_031853495.1.fasta	GCA_020782885.1.fasta	99.33274380574827
GCA_031853495.1.fasta	GCA_903991935.1.fasta	99.35301572598017
GCA_031853495.1.fasta	GCA_003383985.1.fasta	99.29396932377968
GCA_031853495.1.fasta	GCA_002768155.1.fasta	99.3842163029525
GCA_031853495.1.fasta	GCA_003185425.1.fasta	99.20213765586034
GCA_031853495.1.fasta	GCA_004166345.1.fasta	99.40582054560954
GCA_031853495.1.fasta	GCA_002369795.1.fasta	98.6186576344086
GCA_031853495.1.fasta	GCF_001940385.1.fasta	99.16832239627435
GCA_031853495.1.fasta	GCA_031853645.1.fasta	99.36277028181041
GCA_031853495.1.fasta	GCA_004166595.1.fasta	99.31361044520548
GCA_031853495.1.fasta	GCA_006382295.1.fasta	99.25885845431254
GCA_031853495.1.fasta	GCA_014397375.1.fasta	99.40539316423043
GCA_031853495.1.fasta	GCA_002847205.1.fasta	99.24691264031235
GCA_031853495.1.fasta	GCA_034025355.1.fasta	99.46548371689101
GCA_031853495.1.fasta	GCA_031853865.1.fasta	99.383729543497
GCA_031853495.1.fasta	GCA_002767885.1.fasta	99.16326926333615
GCA_031853495.1.fasta	GCA_036409575.1.fasta	99.2464129502573
GCA_031853495.1.fasta	GCA_032603455.1.fasta	99.38551273344652
GCA_031853495.1.fasta	GCA_031853905.1.fasta	99.35519575573841
GCA_031853495.1.fasta	GCA_031854065.1.fasta	99.3357517167382
GCA_031853495.1.fasta	GCA_035287685.1.fasta	99.10907373868046
GCA_031853495.1.fasta	GCA_032601105.1.fasta	99.26370030055818
GCA_031853495.1.fasta	GCA_016804805.1.fasta	99.32520236051502
GCA_031853495.1.fasta	GCA_031853885.1.fasta	99.4721785252264
GCA_031853495.1.fasta	GCA_903992305.1.fasta	99.28237165660052
GCA_031853495.1.fasta	GCA_012275775.1.fasta	99.35050361548278
GCA_031853495.1.fasta	GCA_014397505.1.fasta	99.48426181187689
GCA_031853495.1.fasta	GCA_034042035.1.fasta	99.31416924731182
GCA_031853495.1.fasta	GCA_036976745.1.fasta	99.2005943075616
GCA_031853495.1.fasta	GCA_031853045.1.fasta	99.27840192719486
GCA_031853495.1.fasta	GCA_036409745.1.fasta	99.48259899694723
GCA_031853495.1.fasta	GCA_035287465.1.fasta	99.22957867360208
GCA_031853495.1.fasta	GCA_036977455.1.fasta	99.22395163370594
GCA_031853495.1.fasta	GCA_903992165.1.fasta	99.49630754055238
GCA_031853495.1.fasta	GCA_031479685.1.fasta	99.38946304898649
GCA_031853495.1.fasta	GCA_035287765.1.fasta	99.42947023295945
GCA_031853495.1.fasta	GCA_032603375.1.fasta	99.3899394599303
GCA_031853495.1.fasta	GCA_031472615.1.fasta	99.37088941480206
GCA_031853495.1.fasta	GCA_903992405.1.fasta	99.37899176062446
GCA_031853495.1.fasta	GCA_016455085.1.fasta	99.38710393258428
GCA_031853495.1.fasta	GCA_031853085.1.fasta	99.36420773886726
GCA_031853495.1.fasta	GCA_009183675.1.fasta	99.35967204995694
GCA_031853495.1.fasta	GCA_015234395.1.fasta	99.3084770332912
GCA_031853495.1.fasta	GCA_009184825.1.fasta	99.3413945228926
GCA_031853495.1.fasta	GCA_016804985.1.fasta	99.34083340480274
GCA_031853495.1.fasta	GCA_002768455.1.fasta	99.45270736434108
GCA_031853495.1.fasta	GCA_036977275.1.fasta	99.23639944491887
GCA_031853495.1.fasta	GCA_034015935.1.fasta	99.3527110051993
GCA_031853495.1.fasta	GCA_031485855.1.fasta	99.42305148642826
GCA_031853495.1.fasta	GCA_016804545.1.fasta	99.13520592048401
GCA_031853495.1.fasta	GCA_903992275.1.fasta	99.39386554438128
GCA_031853495.1.fasta	GCA_016455205.1.fasta	99.1877245887811
GCA_031853495.1.fasta	GCA_016804665.1.fasta	99.30008399664851
GCA_031853495.1.fasta	GCA_006382445.1.fasta	99.36476471861472
GCA_031853495.1.fasta	GCA_903992335.1.fasta	99.27805836575875
GCA_031853495.1.fasta	GCA_032464465.1.fasta	98.54229337748345
GCA_031853495.1.fasta	GCA_016804735.1.fasta	99.36267890893471
GCA_031853495.1.fasta	GCA_035287505.1.fasta	99.22121943371943
GCA_031853495.1.fasta	GCA_004166755.1.fasta	99.1763094629156
GCA_031853495.1.fasta	GCA_006382555.1.fasta	99.30157889079966
GCA_031853495.1.fasta	GCA_035287445.1.fasta	99.46786762114537
GCA_031853495.1.fasta	GCA_006382195.1.fasta	99.21068832271762
GCA_031853495.1.fasta	GCA_016481925.1.fasta	99.12943204911092
GCA_031853495.1.fasta	GCA_016455105.1.fasta	99.40290711805555
GCA_031853495.1.fasta	GCA_016805035.1.fasta	99.25951418744626
GCA_031853495.1.fasta	GCA_016804385.1.fasta	99.25484823731729
GCA_031853495.1.fasta	GCA_032601025.1.fasta	99.2988999144568
GCA_031853495.1.fasta	GCA_029946475.1.fasta	99.3196462824461
GCA_031853495.1.fasta	GCA_903992015.1.fasta	99.22247777298232
GCA_031853495.1.fasta	GCA_031474495.1.fasta	99.3686083976007
GCA_031853495.1.fasta	GCA_036976915.1.fasta	99.20011053984575
GCA_031853495.1.fasta	GCA_035287625.1.fasta	99.33490038726333
GCA_031853495.1.fasta	GCA_034042895.1.fasta	99.43900302506482
GCA_031853495.1.fasta	GCA_006382415.1.fasta	99.2682718923537
GCA_031853495.1.fasta	GCA_031853105.1.fasta	99.15331723845829
GCA_031853495.1.fasta	GCA_002767475.1.fasta	99.15880354095563
GCA_031853495.1.fasta	GCA_004790815.1.fasta	87.11744444444444
GCA_031853495.1.fasta	GCA_903992375.1.fasta	99.40706511324042
GCA_031853495.1.fasta	GCA_034423715.1.fasta	99.31215186615186
GCA_031853495.1.fasta	GCA_002767705.1.fasta	99.29052628205129
GCA_031853495.1.fasta	GCA_036409775.1.fasta	99.26064415584416
GCA_031853495.1.fasta	GCA_035287645.1.fasta	99.43462148116068
GCA_031853495.1.fasta	GCA_014397355.1.fasta	99.50059916077738
GCA_031853495.1.fasta	GCA_002615305.1.fasta	88.0668
GCA_031853495.1.fasta	GCA_014397305.1.fasta	99.2249822790489
GCA_031853495.1.fasta	GCA_016482425.1.fasta	99.19018392023759
GCA_031853495.1.fasta	GCA_027749315.1.fasta	99.40870056867892
GCA_031853495.1.fasta	GCA_002767495.1.fasta	99.1742720338983
GCA_031853495.1.fasta	GCA_031852905.1.fasta	99.28130872193437
GCA_031853495.1.fasta	GCA_002768365.1.fasta	99.30381586762834
GCA_031853495.1.fasta	GCA_903992385.1.fasta	99.36444804910127
GCA_031853495.1.fasta	GCA_002767375.1.fasta	99.17027245762712
GCA_031853495.1.fasta	GCA_016482035.1.fasta	99.41764248592465
GCA_031853495.1.fasta	GCA_036976735.1.fasta	99.2296549169286
GCA_031853495.1.fasta	GCA_903992115.1.fasta	99.35167003514938
GCA_031853495.1.fasta	GCA_034027235.1.fasta	99.33046160520608
GCA_031853495.1.fasta	GCA_903992155.1.fasta	99.39143008200259
GCA_031853495.1.fasta	GCA_903992285.1.fasta	99.26543543411195
GCA_031853495.1.fasta	GCA_002615345.1.fasta	87.17326666666668
GCA_031853495.1.fasta	GCA_035287585.1.fasta	99.16814903225807
GCA_031853495.1.fasta	GCA_004001305.1.fasta	99.40365821413091
GCA_031853495.1.fasta	GCA_032602965.1.fasta	99.3665564304462
GCA_031853495.1.fasta	GCA_002627745.1.fasta	80.8586
GCA_031853495.1.fasta	GCA_003185815.1.fasta	99.43627496159753
GCA_031853495.1.fasta	GCA_903992075.1.fasta	99.40682409012132
GCA_031853495.1.fasta	GCA_031853305.1.fasta	99.36356204690831
GCA_031853495.1.fasta	GCA_034423735.1.fasta	99.34722401043932
GCA_031853495.1.fasta	GCA_004794845.1.fasta	99.49905938037867
GCA_031853495.1.fasta	GCA_002767295.1.fasta	99.21142579957356
GCA_031853495.1.fasta	GCF_001548255.1.fasta	77.50138310580205
GCA_031853495.1.fasta	GCA_016481685.1.fasta	99.2739169527897
GCA_031853495.1.fasta	GCA_002615285.1.fasta	81.76116666666667
GCA_031853495.1.fasta	GCA_903992265.1.fasta	99.25164900086881
GCA_031853495.1.fasta	GCA_004166375.1.fasta	99.16938732993196
GCA_031853495.1.fasta	GCA_036409875.1.fasta	99.39527449287873
GCA_031853495.1.fasta	GCA_035287525.1.fasta	99.28698784194529
GCA_031853495.1.fasta	GCA_014397475.1.fasta	99.29209680207433
GCA_031853495.1.fasta	GCA_031853545.1.fasta	99.39985814846416
GCA_031853495.1.fasta	GCA_031852925.1.fasta	99.3108041282389
GCA_031853495.1.fasta	GCA_002766935.1.fasta	99.22430435711235
GCA_031853495.1.fasta	GCA_034042975.1.fasta	99.30548575129534
GCA_031853495.1.fasta	GCA_003185635.1.fasta	99.24835507246377
GCA_031853495.1.fasta	GCA_002922635.1.fasta	99.17773805460752
GCA_031853495.1.fasta	GCA_031853585.1.fasta	99.31925573344871
GCA_031853495.1.fasta	GCA_002767355.1.fasta	99.19459222269444
GCA_031853495.1.fasta	GCA_002922645.1.fasta	99.27599614561028
GCA_031853495.1.fasta	GCA_006382495.1.fasta	99.46850483941927
GCA_031853495.1.fasta	GCA_018868045.1.fasta	99.4251185770751
GCA_031853495.1.fasta	GCA_008121295.1.fasta	99.37424794388002
GCA_031853495.1.fasta	GCA_016455065.1.fasta	99.40589088518843
GCA_031853495.1.fasta	GCA_032601045.1.fasta	99.43076727909012
GCA_031853495.1.fasta	GCA_014397535.1.fasta	99.40940667846085
GCA_031853495.1.fasta	GCA_006382135.1.fasta	99.24762011054422
GCA_031853495.1.fasta	GCA_016804485.1.fasta	99.4070410929432
GCA_031853495.1.fasta	GCA_002847235.1.fasta	99.37026981919333
GCA_031853495.1.fasta	GCA_006382545.1.fasta	99.23925571549535
GCA_031853495.1.fasta	GCA_004166685.1.fasta	99.22189855072465
GCA_031853495.1.fasta	GCA_004794855.1.fasta	99.27886971379752
GCA_031853495.1.fasta	GCA_031853165.1.fasta	99.21606730769231
GCA_031853495.1.fasta	GCA_002768215.1.fasta	99.34727233676975
GCA_031853495.1.fasta	GCA_006382515.1.fasta	99.36701719015281
GCA_031853495.1.fasta	GCA_007050535.1.fasta	99.25964450127877
GCA_031853495.1.fasta	GCA_006382355.1.fasta	99.41649115235218
GCA_031853495.1.fasta	GCA_031853385.1.fasta	99.26559380453752
GCA_031853495.1.fasta	GCA_004769005.1.fasta	82.73733333333332
GCA_031853495.1.fasta	GCA_903992325.1.fasta	99.37122897196262
GCA_031853495.1.fasta	GCA_003185065.1.fasta	99.36495235803658
GCA_031853495.1.fasta	GCA_034423755.1.fasta	99.30923733108108
GCA_031853495.1.fasta	GCF_000478385.1.fasta	99.17936860670194
GCA_031853495.1.fasta	GCA_006382145.1.fasta	99.26107305055697
GCA_031853495.1.fasta	GCA_004320075.1.fasta	99.24998429319372
GCA_031853495.1.fasta	GCA_016126695.1.fasta	99.29859286027157
GCA_031853495.1.fasta	GCA_002922565.1.fasta	99.29746230834753
GCA_031853495.1.fasta	GCA_016805085.1.fasta	99.1306452991453
GCA_031853495.1.fasta	GCA_016126715.1.fasta	99.33017678725237
GCA_031853495.1.fasta	GCA_002767765.1.fasta	99.51875722917566
GCA_031853495.1.fasta	GCA_003383875.1.fasta	99.33616732369688
GCA_031853495.1.fasta	GCA_031480435.1.fasta	99.47651665926254
GCA_031853495.1.fasta	GCA_006382395.1.fasta	99.38915806313993
GCA_031853495.1.fasta	GCA_004166785.1.fasta	99.25782280102476
GCA_031853495.1.fasta	GCA_036977205.1.fasta	99.19526166024818
GCA_031853495.1.fasta	GCA_033952325.1.fasta	99.22469056603774
GCA_031853495.1.fasta	GCA_035287305.1.fasta	99.40287591872028
GCA_031853495.1.fasta	GCA_035287605.1.fasta	99.27183247311828
GCA_031853495.1.fasta	GCA_016481265.1.fasta	99.3835102915952
GCA_031853495.1.fasta	GCA_016804515.1.fasta	99.34693313330476
GCA_031853495.1.fasta	GCA_014397515.1.fasta	99.33483533963886
GCA_031853495.1.fasta	GCA_009877175.1.fasta	99.19449619175627
GCA_031853495.1.fasta	GCA_031854045.1.fasta	99.14543218537415
GCA_031853495.1.fasta	GCA_004307355.1.fasta	99.46299436985709
GCA_031853495.1.fasta	GCA_016455185.1.fasta	99.35153768303186
GCA_031853495.1.fasta	GCA_007998355.1.fasta	82.76333333333334
GCA_031853495.1.fasta	GCA_016482405.1.fasta	99.42566328731665
GCA_031853495.1.fasta	GCA_016454985.1.fasta	99.3968735332464
GCA_031853495.1.fasta	GCA_903992435.1.fasta	99.44101441677589
GCA_031853495.1.fasta	GCA_002768105.1.fasta	99.3009888172043
GCA_031853495.1.fasta	GCA_031853365.1.fasta	99.35213136499786
GCA_031853495.1.fasta	GCA_903991995.1.fasta	99.2869879414298
GCA_031853495.1.fasta	GCA_016805285.1.fasta	99.33104611754612
GCA_031853495.1.fasta	GCA_038422605.1.fasta	99.19967177914111
GCA_031853495.1.fasta	GCA_034031975.1.fasta	99.42745506607929
GCA_031853495.1.fasta	GCA_016481905.1.fasta	99.3864305200341
GCA_031853495.1.fasta	GCA_006406245.1.fasta	99.33730137280136
GCA_031853495.1.fasta	GCA_016482535.1.fasta	99.13680825958701
GCA_031853495.1.fasta	GCA_031852985.1.fasta	99.35804148660328
GCA_031853495.1.fasta	GCA_031853345.1.fasta	99.26500126903554
GCA_031853495.1.fasta	GCA_004166665.1.fasta	99.19984670912952
GCA_031853495.1.fasta	GCA_903992025.1.fasta	99.41100087489065
GCA_031853495.1.fasta	GCA_016804695.1.fasta	99.29071134020619
GCA_031853495.1.fasta	GCA_016103395.1.fasta	99.34794836716682
GCA_031853495.1.fasta	GCA_032603335.1.fasta	99.32813898305085
GCA_031853495.1.fasta	GCA_004166865.1.fasta	99.19824839948784
GCA_031853495.1.fasta	GCA_036976975.1.fasta	99.18523569598634
GCA_031853495.1.fasta	GCA_031853205.1.fasta	99.25658344283838
GCA_031853495.1.fasta	GCA_016804925.1.fasta	99.24652734711455
GCA_031853495.1.fasta	GCA_002366435.1.fasta	99.0902489460371
GCA_031853495.1.fasta	GCA_016481295.1.fasta	99.35950255972696
GCA_031853495.1.fasta	GCA_004166545.1.fasta	99.22831718154887
GCA_031853495.1.fasta	GCA_003185525.1.fasta	99.36427864838394
GCA_031853495.1.fasta	GCA_004166435.1.fasta	99.30502784918595
GCA_031853495.1.fasta	GCA_016598895.1.fasta	99.0039914052428
GCA_031853495.1.fasta	GCA_903992055.1.fasta	99.44679164854284
GCA_031853495.1.fasta	GCA_016598915.1.fasta	98.99678577567683
GCA_031853495.1.fasta	GCA_032688685.1.fasta	99.32143831854668
GCA_031853495.1.fasta	GCA_003185535.1.fasta	99.18078065091396
GCA_031853495.1.fasta	GCA_903992465.1.fasta	99.32717881646656
GCA_031853495.1.fasta	GCA_004166695.1.fasta	99.3874919809276
GCA_031853495.1.fasta	GCA_038422665.1.fasta	99.20168516930991
GCA_031853495.1.fasta	GCA_036409935.1.fasta	99.21469676724138
GCA_031853495.1.fasta	GCA_031484475.1.fasta	99.14141154170177
GCA_031853495.1.fasta	GCA_003383995.1.fasta	99.36865335051547
GCA_031853495.1.fasta	GCA_016804425.1.fasta	99.29230081650194
GCA_031853495.1.fasta	GCA_031853565.1.fasta	99.17838520084567
GCA_031853495.1.fasta	GCA_016804845.1.fasta	99.28041599490878
GCA_031853495.1.fasta	GCA_035287565.1.fasta	99.21637742770825
GCA_031853495.1.fasta	GCA_002767605.1.fasta	99.41281970740104
GCA_031853495.1.fasta	GCA_009877195.1.fasta	99.23416066838047
GCA_031853495.1.fasta	GCA_036409715.1.fasta	99.4492041264267
GCA_031853495.1.fasta	GCA_030238375.1.fasta	99.29421636284722
GCA_031853495.1.fasta	GCA_031854005.1.fasta	99.24531298035866
GCA_031853495.1.fasta	GCA_903991975.1.fasta	99.38920411255411
GCA_031853495.1.fasta	GCA_031853405.1.fasta	99.220730487279
GCA_031853495.1.fasta	GCA_016455265.1.fasta	99.39573630136987
GCA_031853495.1.fasta	GCA_016126775.1.fasta	99.45649223946785
GCA_031853495.1.fasta	GCA_036409485.1.fasta	99.44991503694047
GCA_031853495.1.fasta	GCA_002922575.1.fasta	99.39224654278306
GCA_031853495.1.fasta	GCA_006406235.1.fasta	99.17009658119657
GCA_031853495.1.fasta	GCA_037132735.1.fasta	99.36005597964378
GCA_031853495.1.fasta	GCA_032602825.1.fasta	99.28277886663827
GCA_031853495.1.fasta	GCA_004307375.1.fasta	99.39830737347295
GCA_031853495.1.fasta	GCA_036977195.1.fasta	99.2367962644912
GCA_031853495.1.fasta	GCA_903992145.1.fasta	99.41018205689278
GCA_031853495.1.fasta	GCA_006382215.1.fasta	99.25234446397188
GCA_031853495.1.fasta	GCA_003383975.1.fasta	99.33486486486487
GCA_031853495.1.fasta	GCA_006382505.1.fasta	99.32776774464512
GCA_031853495.1.fasta	GCA_016481945.1.fasta	99.36808605150215
GCA_031853495.1.fasta	GCA_014397235.1.fasta	99.23939238845144
GCA_031853495.1.fasta	GCA_036409595.1.fasta	99.34987315698179
GCA_031853495.1.fasta	GCA_016482045.1.fasta	99.1390194092827
GCA_031853495.1.fasta	GCA_035287405.1.fasta	99.4629902849741
GCA_031853495.1.fasta	GCA_002366355.1.fasta	99.43255338765009
GCA_031853495.1.fasta	GCA_004166575.1.fasta	99.31414060475163
GCA_031853495.1.fasta	GCA_006382125.1.fasta	99.15455494037478
GCA_031853495.1.fasta	GCA_016482005.1.fasta	99.34511302681992
GCA_031853495.1.fasta	GCA_003185785.1.fasta	99.3194099868594
GCA_031853495.1.fasta	GCA_003185075.1.fasta	99.17899404761906
GCA_031853495.1.fasta	GCA_003185175.1.fasta	99.16693763772587
GCA_031853495.1.fasta	GCA_034043455.1.fasta	99.45653259005147
GCA_031853495.1.fasta	GCA_903992005.1.fasta	99.42175320938468
GCA_031853495.1.fasta	GCA_903992215.1.fasta	99.48691825259516
GCA_031853495.1.fasta	GCA_014397225.1.fasta	99.20039349628983
GCA_031853495.1.fasta	GCA_031853705.1.fasta	99.28896263269638
GCA_031853495.1.fasta	GCA_036976715.1.fasta	99.18375370855148
GCA_031853495.1.fasta	GCA_002366375.1.fasta	99.43110333761233
GCA_031853495.1.fasta	GCA_031853025.1.fasta	99.58290498710231
GCA_031853495.1.fasta	GCA_006382015.1.fasta	99.31458279708279
GCA_031853495.1.fasta	GCA_034042775.1.fasta	99.26324756045821
GCA_031853495.1.fasta	GCA_035287665.1.fasta	99.20290328778822
GCA_031853495.1.fasta	GCA_003383685.1.fasta	99.18851362038664
GCA_031853495.1.fasta	GCA_031853065.1.fasta	99.31123737157534
GCA_031853495.1.fasta	GCA_027749415.1.fasta	99.07452447708054
GCA_031853495.1.fasta	GCA_036976935.1.fasta	99.15679443027211
GCA_031853495.1.fasta	GCA_016455125.1.fasta	99.49019602272728
GCA_031853495.1.fasta	GCA_014397555.1.fasta	99.26188653421633
GCA_031853495.1.fasta	GCA_903992045.1.fasta	99.38878759155536
GCA_031853495.1.fasta	GCA_903992105.1.fasta	99.34439518599562
GCA_031853495.1.fasta	GCA_016805245.1.fasta	99.31691737830913
GCA_031853495.1.fasta	GCA_016804825.1.fasta	99.29616897446992
GCA_031853495.1.fasta	GCA_004768985.1.fasta	84.769375
GCA_031853495.1.fasta	GCA_003185385.1.fasta	99.22905254988915
GCA_031853495.1.fasta	GCA_004307335.1.fasta	99.35412817703768
GCA_031853495.1.fasta	GCA_016482445.1.fasta	99.42851535836178
GCA_031853495.1.fasta	GCA_003383845.1.fasta	99.3431235059761
GCA_031853495.1.fasta	GCA_002366365.1.fasta	99.33293166383702
GCA_031853495.1.fasta	GCA_003185225.1.fasta	99.33799741334713
GCA_031853495.1.fasta	GCA_036409635.1.fasta	99.37600109217999
GCA_031853495.1.fasta	GCA_903991955.1.fasta	99.36432509752926
GCA_031853495.1.fasta	GCA_003185485.1.fasta	99.265436
GCA_031853495.1.fasta	GCA_016127335.1.fasta	99.1869340937896
GCA_031853495.1.fasta	GCA_002922555.1.fasta	99.28503983634798
GCA_031853495.1.fasta	GCA_903992235.1.fasta	99.33552325076053
GCA_031853495.1.fasta	GCA_903991945.1.fasta	99.31462935109583
GCA_031853495.1.fasta	GCA_034021935.1.fasta	99.37540944206008
GCA_031853495.1.fasta	GCA_003185565.1.fasta	99.33309599056604
GCA_031853495.1.fasta	GCA_030271435.1.fasta	99.26156036347902
GCA_031853495.1.fasta	GCA_029946525.1.fasta	99.30357077125329
GCA_031853495.1.fasta	GCA_030444425.1.fasta	99.38202657312925
GCA_031853495.1.fasta	GCA_007050545.1.fasta	99.27908898847632
GCA_031853495.1.fasta	GCA_003185305.1.fasta	99.45389643167972
GCA_031853495.1.fasta	GCA_003383655.1.fasta	99.24626188380282
GCA_031853495.1.fasta	GCA_903992135.1.fasta	99.27639618552232
GCA_031853495.1.fasta	GCA_027749245.1.fasta	99.34958439003061
GCA_031853495.1.fasta	GCA_031853925.1.fasta	99.38760747051114
GCA_031853495.1.fasta	GCA_004166465.1.fasta	99.20975700733075
GCA_031853495.1.fasta	GCA_000185885.1.fasta	99.27680646515533
GCA_031853495.1.fasta	GCA_003185285.1.fasta	99.25534733487834
GCA_031853495.1.fasta	GCA_031853005.1.fasta	99.40690752688171
GCA_031853495.1.fasta	GCA_031853465.1.fasta	99.27618637916311
GCA_031853495.1.fasta	GCA_031853945.1.fasta	99.23040976962457
GCA_031853495.1.fasta	GCA_035287345.1.fasta	99.44378808089502
GCA_031853495.1.fasta	GCA_032464535.1.fasta	99.19663482181194
